filename,label,size_kb,md5,sample_rate,channels,bit_depth,n_frames,duration,readable,rms_raw,rms,zcr,centroid,bandwidth
sound_123.wav,ambulance,516.9,e0ca7f641e89cb31597d46c415a6ff43,44100,2,16,132300,3.0,True,0.09592117369174957,0.3210613429546356,0.11525315504807693,1606.4504588202615,1697.9569990356968
sound_124.wav,ambulance,516.9,060791c932bf6bc95811693e45e7386b,44100,2,16,132300,3.0,True,0.11629191786050797,0.35138049721717834,0.11256385216346154,1650.7886851882554,1767.7787640784668
sound_125.wav,ambulance,516.9,3e275d934085011f20149835d5b73105,44100,2,16,132300,3.0,True,0.10691720247268677,0.32296353578567505,0.11550105168269231,1749.8026043683126,1848.5470674889955
sound_126.wav,ambulance,516.9,84cf7100fdde64aa610168cd803c2b04,44100,2,16,132300,3.0,True,0.11534003168344498,0.35348644852638245,0.09391150841346153,1845.7929747301614,1972.477965363354
sound_127.wav,ambulance,281.3,41af018bbd7db9a974499381b0e99956,48000,1,16,144000,3.0,True,0.3137356638908386,0.26992151141166687,0.13354116586538461,2531.878701065353,2216.129954514618
sound_128.wav,ambulance,281.3,a88857ff54fc6f0072cb1a1d990e585b,48000,1,16,144000,3.0,True,0.21254821121692657,0.20588774979114532,0.13905498798076923,2135.700878306215,1931.0732846041053
sound_129.wav,ambulance,281.3,001ac1834f6485564dbdae56e8c06e93,48000,1,16,144000,3.0,True,0.32553544640541077,0.3085519075393677,0.1613093449519231,2328.5882724038265,1939.16211374998
sound_13.wav,ambulance,516.9,4a403a41bd066391cf65f0e9c3293b18,44100,2,16,132300,3.0,True,0.047280486673116684,0.2485407292842865,0.09920372596153847,2008.9313682535667,2179.646932383745
sound_130.wav,ambulance,281.3,001ac1834f6485564dbdae56e8c06e93,48000,1,16,144000,3.0,True,0.32553544640541077,0.3085519075393677,0.1613093449519231,2328.5882724038265,1939.16211374998
sound_131.wav,ambulance,281.3,0c842dae8e3ef0dc21b942b7ba252b7b,48000,1,16,144000,3.0,True,0.35836756229400635,0.3411614000797272,0.14421198918269232,2532.9134239844375,2115.6215561393274
sound_132.wav,ambulance,281.3,69b90aa9600a46a447b177ae3bb81aff,48000,1,16,144000,3.0,True,0.2125885933637619,0.20047660171985626,0.10146859975961539,1910.9595068616381,1930.8661650658216
sound_133.wav,ambulance,562.6,eca07d7373a9ba12f34a2e760dc60bd0,48000,2,16,144000,3.0,True,0.08461842685937881,0.31063172221183777,0.11811899038461539,1847.556024148394,1978.2672735172648
sound_134.wav,ambulance,562.6,411b8c51ec3b887509bcf69aa2482e69,48000,2,16,144000,3.0,True,0.05785692110657692,0.22096288204193115,0.11844951923076923,1898.3543136857431,1854.6779375832264
sound_135.wav,ambulance,562.6,486729445cd96791068f0939c7a1acd9,48000,2,16,144000,3.0,True,0.052671127021312714,0.2007482349872589,0.10901066706730769,1535.8615597293656,1699.0349550567294
sound_136.wav,ambulance,516.9,6e4fc1f7e3975ef18ddd74cf5fb1acb0,44100,2,16,132300,3.0,True,0.1502857357263565,0.2147066444158554,0.09099684495192308,1190.7356369153676,1258.0853941363603
sound_137.wav,ambulance,516.9,365a3039da2cf900f4adeadae2935a49,44100,2,16,132300,3.0,True,0.13361938297748566,0.23317496478557587,0.10436072716346154,1459.3146294630901,1523.444552946482
sound_138.wav,ambulance,516.9,476af63bc1f1520e5ad0af935ff24e1d,44100,2,16,132300,3.0,True,0.16045470535755157,0.2513962686061859,0.094482421875,1399.7207779666605,1424.7838726029588
sound_139.wav,ambulance,516.9,d57c5c046207973c9a50a0e0737e3cbd,44100,2,16,132300,3.0,True,0.16870391368865967,0.24929064512252808,0.096142578125,1383.8368187890292,1354.168450121192
sound_14.wav,ambulance,516.9,94f0dd7ab9ad22da191580f1395186cf,44100,2,16,132300,3.0,True,0.04908648505806923,0.2666029930114746,0.08834510216346154,2069.7005892764582,2283.3825117472543
sound_140.wav,ambulance,516.9,bcb0efe3327b4ef301e21c735883e701,44100,2,16,132300,3.0,True,0.17541389167308807,0.2806122303009033,0.10095402644230769,1499.5744774103819,1438.0826358443114
sound_141.wav,ambulance,516.9,214f05e9579d5adfe67dd3572c6a14d4,44100,2,16,132300,3.0,True,0.20420756936073303,0.26919078826904297,0.11722506009615384,1802.7138644594488,1630.5249893356015
sound_142.wav,ambulance,516.9,92bad6f6b7124b7f4521831a887f4f6c,44100,2,16,132300,3.0,True,0.2237033247947693,0.2978687882423401,0.11336763822115385,1766.5783837588756,1598.4141226898303
sound_143.wav,ambulance,516.9,3f2687687b42704333bd2f13b5cbdfd4,44100,2,16,132300,3.0,True,0.2318619191646576,0.2879941463470459,0.10898061899038461,1746.6358025141446,1664.5082314560623
sound_144.wav,ambulance,516.9,ab2744407af7983ee4c83a7da2883594,44100,2,16,132300,3.0,True,0.25438350439071655,0.3037663996219635,0.09506084735576924,1608.780582254531,1590.1592433521998
sound_145.wav,ambulance,516.9,85a452c4e2b9ad9c4664d72ab7abe150,44100,2,16,132300,3.0,True,0.2266882061958313,0.29038697481155396,0.09745342548076923,1799.0937948987334,1803.7083351456822
sound_146.wav,ambulance,516.9,ae23aed627950994486ed961af0bf289,44100,2,16,132300,3.0,True,0.23711451888084412,0.3110945522785187,0.11478365384615384,1765.8862584737499,1581.740147024072
sound_147.wav,ambulance,516.9,46e279de88b51ce9e6cb22b0e6391428,44100,2,16,132300,3.0,True,0.23352240025997162,0.27916252613067627,0.11287935697115385,1791.0544087002202,1570.2427831021103
sound_148.wav,ambulance,516.9,1a5d516f0a2af1b66e976906f3b1ad8a,44100,2,16,132300,3.0,True,0.2591249942779541,0.3242475390434265,0.11938852163461539,1870.5121006065692,1447.109708108049
sound_149.wav,ambulance,516.9,aa0fd389891e28bad3db92be80a21029,44100,2,16,132300,3.0,True,0.20683155953884125,0.2648276686668396,0.10104041466346154,1679.7442300905107,1539.700699881265
sound_15.wav,ambulance,516.9,6b6868a80ac7e0dcf93f437eb90ca49a,44100,2,16,132300,3.0,True,0.050514496862888336,0.23902525007724762,0.09993614783653847,2011.7860103081393,2079.237439335359
sound_150.wav,ambulance,516.9,c12f20cb6176f23336e9b24a9c290c41,44100,2,16,132300,3.0,True,0.17735406756401062,0.2523742616176605,0.10588566706730769,1772.9236296750828,1681.2011826360254
sound_151.wav,ambulance,562.6,6ca01d5f833870deb4a85a725837d985,48000,2,16,144000,3.0,True,0.2087235450744629,0.3413548171520233,0.11126427283653846,1634.045267920444,1433.4793200657846
sound_152.wav,ambulance,562.6,96d46464bf0fe4de4dd857710e4c244c,48000,2,16,144000,3.0,True,0.2078990638256073,0.3580498993396759,0.11039663461538461,1625.9576756262672,1502.8430712425172
sound_153.wav,ambulance,562.6,8d3957eb82ddd8503fb5caab9d70f230,48000,2,16,144000,3.0,True,0.26374632120132446,0.4286946952342987,0.09652944711538461,1417.4886386228295,1275.3526253734397
sound_154.wav,ambulance,516.9,513d9bc239c1e3ec3fd6c60f8eb75ae7,44100,2,16,132300,3.0,True,0.340236634016037,0.43048736453056335,0.12477463942307693,2020.037369398192,1699.2038271074766
sound_155.wav,ambulance,516.9,86e0dc31a0aa73a95d8069ab353248e4,44100,2,16,132300,3.0,True,0.2929512858390808,0.37132927775382996,0.10161884014423077,1921.2893284891272,1827.8081855090488
sound_156.wav,ambulance,516.9,49e741065ee5d671ef23a48fb36499ca,44100,2,16,132300,3.0,True,0.23162713646888733,0.3058222830295563,0.11272160456730769,1780.0198555450586,1752.0291890078936
sound_157.wav,ambulance,516.9,0b0ebb570e829db27d3bbecab5fc4a58,44100,2,16,132300,3.0,True,0.2025984227657318,0.2731557786464691,0.09363356370192308,1676.2988378071586,1888.2389929819383
sound_158.wav,ambulance,516.9,1ca21de060617530f365054445db882f,44100,2,16,132300,3.0,True,0.22681061923503876,0.31090012192726135,0.1096942608173077,1653.781101107405,1735.5271784728463
sound_159.wav,ambulance,516.9,8840bc6bbbbfd3be9363877fd145f212,44100,2,16,132300,3.0,True,0.24183838069438934,0.3205719590187073,0.10478515625,1649.3675687152431,1663.2942618194234
sound_16.wav,ambulance,516.9,5b931a81cc33520b600ae49cee284312,44100,2,16,132300,3.0,True,0.1721092164516449,0.31552112102508545,0.09953049879807692,1823.879851751154,1520.0474279044913
sound_160.wav,ambulance,516.9,667185975ad0891b74a6637565ffac32,44100,2,16,132300,3.0,True,0.22936472296714783,0.28803813457489014,0.1163799579326923,1412.5723701112895,1203.943441232798
sound_161.wav,ambulance,564.1,dd4c6ae3acdbfd160d8c7a09e452dc32,48000,2,16,144384,3.008,True,0.4751245677471161,0.5212518572807312,0.09815204326923077,1513.3176292779654,1164.8706667723416
sound_162.wav,ambulance,564.1,fa098762fc18524e394d4b9489bdb15d,48000,2,16,144384,3.008,True,0.2301160842180252,0.24920320510864258,0.12735877403846155,2079.2633186910275,1758.2121844710532
sound_163.wav,ambulance,564.1,fb898ca79d8bedaf17e5a7990229b1eb,48000,2,16,144384,3.008,True,0.42930522561073303,0.44578176736831665,0.12430513822115384,1684.9829282736966,1226.2810533695044
sound_164.wav,ambulance,564.1,bf2c0cf6e2e0d7d671821cf9bdbdb087,48000,2,16,144384,3.008,True,0.40740761160850525,0.442645788192749,0.12269756610576923,1972.9406279473585,1524.5991020611339
sound_165.wav,ambulance,564.1,384c364705a442cedacf4718dd5869c9,48000,2,16,144384,3.008,True,0.1505562961101532,0.31107866764068604,0.15274939903846155,2890.319687471655,2326.9865239846504
sound_166.wav,ambulance,564.1,5df26f5b68086837c8aac32f0811e7c4,48000,2,16,144384,3.008,True,0.4360368251800537,0.48073500394821167,0.1327448918269231,1668.795950372997,1454.8072805425127
sound_167.wav,ambulance,564.1,0974dde032ba758c36dc572369e78fcf,48000,2,16,144384,3.008,True,0.19813308119773865,0.18004615604877472,0.12510892427884615,2019.1274071826724,1698.7745114399013
sound_168.wav,ambulance,564.1,edddd69ec17c3bd18f1be218fc65f984,48000,2,16,144384,3.008,True,0.49594351649284363,0.5412211418151855,0.12425631009615384,1795.601389240851,1304.489243919666
sound_169.wav,ambulance,564.1,0a1f94af916b698e0c4a8d6febdd5ef4,48000,2,16,144384,3.008,True,0.41043201088905334,0.4382266104221344,0.12216421274038461,2206.9444942754853,1853.386542517417
sound_17.wav,ambulance,516.9,d37ea25d32d4cf9c816d8df5d25b726f,44100,2,16,132300,3.0,True,0.1629791408777237,0.359144002199173,0.11006234975961539,1985.084942956315,1702.949026659265
sound_170.wav,ambulance,564.1,8f653e914f1b8714981ac7cae48dddba,48000,2,16,144384,3.008,True,0.20106512308120728,0.26630014181137085,0.11378831129807693,1490.7528396943394,1383.1168562472
sound_171.wav,ambulance,564.1,a0d695b60c5941c516f4db5b4111d9f7,48000,2,16,144384,3.008,True,0.40215003490448,0.4127044379711151,0.1304236778846154,1956.172307572117,1618.159497225678
sound_172.wav,ambulance,564.1,9f91088af7d32c780016f696427b1a66,48000,2,16,144384,3.008,True,0.2540307343006134,0.2829602360725403,0.10987079326923077,1681.120181147131,1754.0059794284743
sound_173.wav,ambulance,564.1,840a7cdeb48b8dae9ad18d6db5cdbf6f,48000,2,16,144384,3.008,True,0.4164435863494873,0.4535621106624603,0.10382361778846154,2165.793233538585,1852.8224766941337
sound_174.wav,ambulance,564.1,18ea3fb0a50d5ce0cdf28d2d0e43a47d,48000,2,16,144384,3.008,True,0.04254121705889702,0.1142653077840805,0.10968674879807692,1844.295978406161,1801.6889866752863
sound_175.wav,ambulance,564.1,9321de687b8a4a06ae727a98298898a6,48000,2,16,144384,3.008,True,0.12819263339042664,0.23594117164611816,0.13196739783653846,1667.055184483645,1510.92178085741
sound_176.wav,ambulance,564.1,22d48ea5af9e9b34999f8b3a9cedde04,48000,2,16,144384,3.008,True,0.41528910398483276,0.43850255012512207,0.14066256009615385,1909.5475325102875,1497.5132804756447
sound_177.wav,ambulance,564.1,2d1301f535164668097c27b7bc0230d2,48000,2,16,144384,3.008,True,0.38942933082580566,0.40394431352615356,0.13446514423076922,2482.4578781861883,2117.8946127283048
sound_178.wav,ambulance,564.1,54ec03992ed19e3e84873e3c6df821c2,48000,2,16,144384,3.008,True,0.16583842039108276,0.30399057269096375,0.11776592548076924,2383.457347388477,1977.478982269548
sound_179.wav,ambulance,564.1,dfdfff5048e9fdf661fc58f91aa4f64e,48000,2,16,144384,3.008,True,0.40082088112831116,0.38872677087783813,0.12763671875,1877.3296725384864,1539.2773844988228
sound_18.wav,ambulance,516.9,9b6d2d0bfc943516e94b92b58bbdec2d,44100,2,16,132300,3.0,True,0.19337721168994904,0.38473230600357056,0.09488807091346153,1878.0735089311345,1652.1909136251923
sound_180.wav,ambulance,564.1,905c72ee0af46d3ae1a7670aa77b351b,48000,2,16,144384,3.008,True,0.2419751137495041,0.270906537771225,0.10682091346153846,1841.6920484042923,1884.2096031790566
sound_181.wav,ambulance,564.1,44d0ee2ba9ec757041ddb7c156dc2b39,48000,2,16,144384,3.008,True,0.3341575264930725,0.3594469130039215,0.16640625,2204.773038493807,1649.5393826548
sound_182.wav,ambulance,564.1,54a042db92d50700c8b2f1c8b954d3b8,48000,2,16,144384,3.008,True,0.39656805992126465,0.42487651109695435,0.11891902043269231,2144.004685082451,1770.8347168121954
sound_183.wav,ambulance,564.1,325a7f3902d8acafec1702d473cd8246,48000,2,16,144384,3.008,True,0.39934906363487244,0.4194754958152771,0.11968524639423077,2098.6297921895844,1858.4622903520394
sound_184.wav,ambulance,564.1,86b1db5e8d35d17fab24c734780202c6,48000,2,16,144384,3.008,True,0.2461065948009491,0.24820327758789062,0.15248647836538462,2393.577258802834,1899.7566159743633
sound_185.wav,ambulance,564.1,c1cf451ab1a36aff4684eade592ddfa2,48000,2,16,144384,3.008,True,0.3525751233100891,0.365244597196579,0.12831280048076923,1701.8996372830584,1475.9624625784413
sound_186.wav,ambulance,564.1,dbf78925b569fdff24e401ceb148d28e,48000,2,16,144384,3.008,True,0.3921326994895935,0.4234796464443207,0.10204326923076923,1681.6148824221714,1584.4252429763987
sound_187.wav,ambulance,564.1,7274a156c5176d8977675afabf43b73c,48000,2,16,144384,3.008,True,0.43772241473197937,0.4793784022331238,0.09663461538461539,1662.964373173037,1535.1061537553835
sound_188.wav,ambulance,564.1,d2daf99515b851d5f964b85d849edc39,48000,2,16,144384,3.008,True,0.37839460372924805,0.42135298252105713,0.11417893629807692,2192.981379969436,1989.9062665997858
sound_189.wav,ambulance,564.1,4f3d7d95c64643849bf7cc96d97e2247,48000,2,16,144384,3.008,True,0.22503717243671417,0.2194305956363678,0.12633338341346154,1508.4804166761294,1300.9231427191878
sound_19.wav,ambulance,258.5,ae00400bf0244a0aa4f5d9c005dd72e3,44100,1,16,132300,3.0,True,0.0383782684803009,0.23949697613716125,0.08008563701923077,1150.8132340962452,816.7702939876654
sound_190.wav,ambulance,564.1,cb2fae74cd3c16a03c2a0979289e21d7,48000,2,16,144384,3.008,True,0.42367398738861084,0.4616491496562958,0.13292518028846154,1863.444156840046,1467.289056692707
sound_191.wav,ambulance,564.1,45fa1b96142082542549eb0cdc7f75b7,48000,2,16,144384,3.008,True,0.3606906235218048,0.3700416684150696,0.12676908052884617,1833.7895409113496,1427.0763576199752
sound_192.wav,ambulance,564.1,6afbca5ecef9856f8f53082b1eb91d41,48000,2,16,144384,3.008,True,0.4116530120372772,0.4416287839412689,0.12255859375,1618.159728642057,1254.534468570401
sound_193.wav,ambulance,564.1,1ef00cad89e1bb9712251289686ea0bc,48000,2,16,144384,3.008,True,0.417889803647995,0.44548356533050537,0.10758338341346153,1617.8452936373408,1335.5882963527315
sound_194.wav,ambulance,564.1,fff72179593663f8f68659e50c294332,48000,2,16,144384,3.008,True,0.376923143863678,0.4057161808013916,0.1431903545673077,1985.582052072379,1472.9782706344965
sound_195.wav,ambulance,564.1,db9810378e519915af5fb2f53dbe6af1,48000,2,16,144384,3.008,True,0.2340088188648224,0.244055837392807,0.12210411658653846,1439.3881761628304,1007.7122225623748
sound_196.wav,ambulance,520.1,d1baf8101c4e2148788de842f48cd21a,44100,2,16,133120,3.01859410430839,True,0.25721457600593567,0.292845219373703,0.10349684495192307,1444.405952379485,921.3998240798593
sound_197.wav,ambulance,520.1,bd8fea48292919044a4df4b5579adb3e,44100,2,16,133120,3.01859410430839,True,0.2472301721572876,0.3273334801197052,0.10785381610576923,1593.3173220753013,1120.869059281438
sound_198.wav,ambulance,520.1,3c4835fff0734a7ca35a0a35cb4cccba,44100,2,16,133120,3.01859410430839,True,0.2368343472480774,0.2669653594493866,0.12145057091346154,1653.2239569198791,1025.3353699486481
sound_199.wav,ambulance,520.1,308476fbfd10475549c08c5bc9ad652b,44100,2,16,133120,3.01859410430839,True,0.2684939503669739,0.2842848598957062,0.12898137019230768,1723.3067079765046,951.5376747471757
sound_2.wav,ambulance,516.9,7b7bedb0faf9919afa6542bee366990a,44100,2,16,132300,3.0,True,0.01546611450612545,0.16090866923332214,0.10325646033653846,1589.7860514545714,1087.941253417065
sound_20.wav,ambulance,258.5,9c60cf0c5c90dd178be96f3920e7a192,44100,1,16,132300,3.0,True,0.03699299693107605,0.2720721364021301,0.06611703725961539,1122.8527141704735,855.5988848805895
sound_200.wav,ambulance,520.1,6b730ed45c48226fa3c226552ca4396b,44100,2,16,133120,3.01859410430839,True,0.252730131149292,0.25984469056129456,0.11974534254807692,1756.1988132310807,1107.6980656581106
sound_21.wav,ambulance,258.5,38a15942dde6c3671c7b2200b44037a0,44100,1,16,132300,3.0,True,0.035706233233213425,0.2897527813911438,0.09237154447115385,1223.6451105045696,789.1346699142605
sound_22.wav,ambulance,516.9,6fe77e6b240603962375b5784dfe8d89,44100,2,16,132300,3.0,True,0.021978043019771576,0.2090453952550888,0.14146634615384615,2112.8781233738096,1539.7824695226727
sound_23.wav,ambulance,516.9,506d82f4627a3a03f3d9e946687462a8,44100,2,16,132300,3.0,True,0.017432313412427902,0.154964417219162,0.10492037259615385,1635.5375399718805,1157.810318148074
sound_24.wav,ambulance,516.9,c55edd84e2e2cffe0f80a4666833f39a,44100,2,16,132300,3.0,True,0.047215282917022705,0.17920370399951935,0.1326397235576923,1841.76255230979,1121.6048461694318
sound_25.wav,ambulance,516.9,2efa181d5b02d48fd6771c2d477404b5,44100,2,16,132300,3.0,True,0.4626714289188385,0.4470912516117096,0.115478515625,1823.256371230123,1466.566059707235
sound_26.wav,ambulance,516.9,c6189396d02cf5aadd5537cf1fd6d869,44100,2,16,132300,3.0,True,0.4187543988227844,0.4013512134552002,0.0961162860576923,1577.8612296098916,1340.3426691888415
sound_27.wav,ambulance,516.9,74c64ad6b6e26d0be76f5e2dc45d458b,44100,2,16,132300,3.0,True,0.21864904463291168,0.21669064462184906,0.110498046875,1803.3938438657854,1545.6589856382607
sound_28.wav,ambulance,516.9,56c5f689491284184c9da52d59f3241b,44100,2,16,132300,3.0,True,0.10630753636360168,0.22141186892986298,0.10413912259615385,1361.4257971109168,1430.4187858417456
sound_29.wav,ambulance,516.9,1076a50cb29eb0badcd63e6021932ee3,44100,2,16,132300,3.0,True,0.1146993488073349,0.23451608419418335,0.07842548076923077,1265.4041966549999,1516.1051916861998
sound_3.wav,ambulance,516.9,f98b109c9d4fd85214db942c60d75828,44100,2,16,132300,3.0,True,0.03916744142770767,0.18341363966464996,0.132275390625,1820.9386912363884,1090.2268576852382
sound_30.wav,ambulance,516.9,77d483ad31c0bb67c82ccde12fd22f05,44100,2,16,132300,3.0,True,0.09025879949331284,0.22529159486293793,0.08893103966346154,1375.4517603323884,1548.8258347144883
sound_31.wav,ambulance,516.9,4129350dc4edd9e061c39f8c38a16416,44100,2,16,132300,3.0,True,0.012922846712172031,0.19216938316822052,0.107763671875,1647.0356702739937,1144.681836866556
sound_32.wav,ambulance,516.9,5cd8b2927921d677f05f9414bf97533e,44100,2,16,132300,3.0,True,0.03761536255478859,0.1703013777732849,0.13295147235576923,1818.4976728844508,1107.2527153254653
sound_33.wav,ambulance,516.9,4c15135b3b3dfbef0b4cd67a30d5ced1,44100,2,16,132300,3.0,True,0.048947080969810486,0.21585115790367126,0.11107647235576923,1614.6325676912877,1115.0667935336278
sound_34.wav,ambulance,516.9,f152ae010a6e74e4613d8ae94da081f5,44100,2,16,132300,3.0,True,0.018135633319616318,0.2163112610578537,0.13082181490384615,1930.253253042208,1374.2348014939407
sound_35.wav,ambulance,516.9,b44ede0cdccea8f2c14e0cd02edeaec3,44100,2,16,132300,3.0,True,0.015463467687368393,0.1608782559633255,0.10322265625,1589.8806261631958,1088.1243054749166
sound_36.wav,ambulance,516.9,df5b4a1980d251d32896e61dd48b0ead,44100,2,16,132300,3.0,True,0.03915638476610184,0.18336495757102966,0.13230919471153846,1820.7517779116997,1090.3961602719817
sound_37.wav,ambulance,516.9,2d279e156f36bf30a9d0102a87a266b8,44100,2,16,132300,3.0,True,0.17714419960975647,0.21963098645210266,0.09571439302884616,1272.8769367608518,1405.3400803289107
sound_38.wav,ambulance,516.9,26b00eaf091ea5de251292249df335e7,44100,2,16,132300,3.0,True,0.1912880539894104,0.2349560409784317,0.09438100961538462,1343.9711105421666,1447.2286348493685
sound_39.wav,ambulance,516.9,b045e02c8c894610898c3854b2a34adb,44100,2,16,132300,3.0,True,0.17999404668807983,0.2776336371898651,0.11084735576923077,1416.8195048649568,1442.879705698367
sound_4.wav,ambulance,516.9,b5d8aac0971de5e28db2fd7efbb884c7,44100,2,16,132300,3.0,True,0.3011988401412964,0.4511569142341614,0.07901141826923076,1237.816804463107,946.2280706535357
sound_40.wav,ambulance,516.9,6d04b03ef3b4e4ed7f89afe56eaa5dc2,44100,2,16,132300,3.0,True,0.10774035006761551,0.1747865527868271,0.11894906850961538,1747.3096997786522,1508.9133881356615
sound_41.wav,ambulance,516.9,651ff8550e9ced413c9de378eb770dd0,44100,2,16,132300,3.0,True,0.13330815732479095,0.28467512130737305,0.11844951923076923,1862.311356580604,1704.1935189042918
sound_42.wav,ambulance,516.9,8741e266b38d22cc7aafee828c14d205,44100,2,16,132300,3.0,True,0.13342741131782532,0.3075600862503052,0.12201397235576923,2067.4268928908455,1891.8498554007508
sound_43.wav,ambulance,516.9,6da6583b70ab0a477d8587c0a7244703,44100,2,16,132300,3.0,True,0.21149960160255432,0.2807299494743347,0.12232196514423077,1575.7881351523554,1609.8134650132306
