filename,stem,label,size_kb,md5,sample_rate,channels,bit_depth,n_frames,duration,readable,name_pattern,source_id,rms,zcr,centroid,bandwidth
mixed_sound_112.wav,mixed_sound_112,ambulance,516.8,aa193fa7450ea358fbe0e46644bc1d00,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_112,0.5696550607681274,0.07244966947115385,1341.0289297477045,1612.4567514011324
mixed_sound_112_1.wav,mixed_sound_112_1,ambulance,516.8,4a19e2b03ae5bccaf1f18102258f1573,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_112,0.5603132247924805,0.10697866586538461,2148.983529068285,2232.7118283658424
mixed_sound_113.wav,mixed_sound_113,ambulance,516.8,3091c526a1911240109fa9877481d161,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_113,0.5947521924972534,0.05148362379807692,1254.6396884891335,1642.297528546131
mixed_sound_113_1.wav,mixed_sound_113_1,ambulance,516.8,9d1ee5c85a4e478def8cc7a9f9589aee,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_113,0.4836505055427551,0.10800030048076924,2153.3880719176464,2239.0633882093134
mixed_sound_114.wav,mixed_sound_114,ambulance,516.8,24b958bd44744edd5fe6c0caafef774c,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_114,0.5546086430549622,0.06147085336538462,1365.173160827489,1786.3935009165211
mixed_sound_114_1.wav,mixed_sound_114_1,ambulance,516.8,1169d73065db769a8a332520e06067cb,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_114,0.5536214113235474,0.0659930889423077,1507.0719097854383,1883.9271740325044
mixed_sound_115.wav,mixed_sound_115,ambulance,516.8,1067e677cd60fb955b20d74d0f3264b4,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_115,0.43258994817733765,0.19351337139423078,2874.5199997607574,2514.8582539473427
mixed_sound_115_1.wav,mixed_sound_115_1,ambulance,516.8,ea8b5786ff3517dcd99ffafe7a6417f3,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_115,0.5528643131256104,0.12221304086538462,2285.595625250214,2302.829490510562
mixed_sound_116.wav,mixed_sound_116,ambulance,516.8,fbd244570844bb1b185461470776dfe9,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_116,0.5810227394104004,0.057542067307692304,1467.5090959052752,1847.5810438234566
mixed_sound_116_1.wav,mixed_sound_116_1,ambulance,516.8,d252d42c7be3a45b49e421bbeadc5984,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_116,0.45427682995796204,0.15148362379807692,2608.4029194026275,2446.850260642229
mixed_sound_117.wav,mixed_sound_117,ambulance,516.8,a45638bf2fba7e53ffc55df6079c4a7d,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_117,0.5531996488571167,0.07171349158653846,1653.9991823348194,2038.522871705771
mixed_sound_117_1.wav,mixed_sound_117_1,ambulance,516.8,b8f22554bb4d5f66f186ab83af4836ab,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_117,0.5818446278572083,0.072021484375,1668.448842478851,1987.5847164540412
mixed_sound_118.wav,mixed_sound_118,ambulance,516.8,b4b296c2048183e047ae46a6aebfddc1,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_118,0.4096800684928894,0.18084435096153847,2695.971401677465,2326.3768744725467
mixed_sound_118_1.wav,mixed_sound_118_1,ambulance,516.8,b83a09c86f36a44e2e6b9cd531c38277,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_118,0.5963208675384521,0.06915564903846154,1423.0114025227488,1728.6245441893545
mixed_sound_119.wav,mixed_sound_119,ambulance,516.8,9599a0be8fc3487f4a0aa079cad48252,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_119,0.4276852011680603,0.13742112379807692,2292.2196047881653,2275.2486368221294
mixed_sound_119_1.wav,mixed_sound_119_1,ambulance,516.8,3dd023e7ef4ee525c3763c4eb413c027,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_119,0.5772793292999268,0.0857421875,2182.675340270861,2414.2327420981455
mixed_sound_11_1.wav,mixed_sound_11_1,ambulance,516.8,81a3cbfe2efe4ebeb8467140c8ad95c5,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_11,0.5731893181800842,0.056881009615384615,1372.8468163997509,1736.3989770437477
mixed_sound_12.wav,mixed_sound_12,ambulance,516.8,29bc0ff83b6a3b5c74207dc3dbab05b0,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_12,0.4061005115509033,0.10062349759615384,2103.7552289302203,2291.593382769088
mixed_sound_120.wav,mixed_sound_120,ambulance,516.8,74e387fd174ccae4a6407853f7506a1e,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_120,0.5805310606956482,0.059251051682692304,1274.9093050958759,1609.9554479770147
mixed_sound_120_1.wav,mixed_sound_120_1,ambulance,516.8,c2549d3adde94e7bf03fbf238a29d629,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_120,0.5302712321281433,0.12654747596153845,2219.2300187489864,2250.8627834464996
mixed_sound_121.wav,mixed_sound_121,ambulance,516.8,912566efec66951a1a424db875abd32d,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_121,0.6065924167633057,0.05985201322115385,1264.719967521591,1569.7885566441553
mixed_sound_121_1.wav,mixed_sound_121_1,ambulance,516.8,6564900be3be4fcc6d0bbd377b16da56,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_121,0.576388955116272,0.061023888221153844,1392.612261779455,1751.694260617817
mixed_sound_122.wav,mixed_sound_122,ambulance,516.8,fa644172c387e6b7fa149476ef67b0ea,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_122,0.5382828116416931,0.07989408052884615,1461.897026083313,1751.1164763604293
mixed_sound_122_1.wav,mixed_sound_122_1,ambulance,516.8,5b469a626bf4153507c46a246bf75c0d,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_122,0.4816334545612335,0.10087515024038461,2259.639404394599,2383.1962723784454
mixed_sound_123.wav,mixed_sound_123,ambulance,516.8,053356940f2c61fdc0f932c7ec4b2351,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_123,0.5938788652420044,0.06399864783653846,1274.1765017411046,1599.6313239986978
mixed_sound_123_1.wav,mixed_sound_123_1,ambulance,516.8,af9306cc499f49efe2e6ccb8ceb39f49,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_123,0.44002091884613037,0.20641150841346154,2933.737301462362,2468.4346706630113
mixed_sound_124.wav,mixed_sound_124,ambulance,516.8,dbad99349c92b44b80d605a16330d2ab,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_124,0.6109448671340942,0.05839092548076923,1229.1569189956147,1578.2080487156768
mixed_sound_124_1.wav,mixed_sound_124_1,ambulance,516.8,7cfd8e8bee294039e37c850e19b73186,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_124,0.5187040567398071,0.11658278245192308,2234.684077840558,2333.215201348456
mixed_sound_125.wav,mixed_sound_125,ambulance,516.8,5c46502ca79b2c0e4d144207410c9013,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_125,0.5799975991249084,0.06890775240384615,1931.844735923079,2177.735567268518
mixed_sound_125_1.wav,mixed_sound_125_1,ambulance,516.8,50af9dae3ccaa65e94f22017695f555b,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_125,0.4761875569820404,0.08496469350961539,1585.2082952203841,1869.4948002855147
mixed_sound_126.wav,mixed_sound_126,ambulance,516.8,9e8a439583e32b6b39eb94ea9d7199f8,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_126,0.576694905757904,0.11003981370192308,2300.794849036862,2331.381780157167
mixed_sound_126_1.wav,mixed_sound_126_1,ambulance,516.8,3511af67979644ef77bdc004fc9f03c7,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_126,0.6194440126419067,0.058435997596153845,1374.8049328509778,1730.316260739529
mixed_sound_127.wav,mixed_sound_127,ambulance,516.8,707d74f9323805c5857a75f49f925097,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_127,0.5122610330581665,0.141845703125,2573.425271867118,2444.5668803577096
mixed_sound_127_1.wav,mixed_sound_127_1,ambulance,516.8,02c00d4ded118257f3842d036e728f34,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_127,0.5480491518974304,0.08566331129807692,1636.2959468783386,1934.6817848124185
mixed_sound_128.wav,mixed_sound_128,ambulance,516.8,5f5ff452b53921b4f420d7dac3fc13db,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_128,0.5525862574577332,0.10049579326923076,2266.2487535699206,2333.783327454778
mixed_sound_128_1.wav,mixed_sound_128_1,ambulance,516.8,dff5a3100a40e8cdcc4e32c1a1ffce69,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_128,0.4258859157562256,0.12495868389423077,2316.3931629282665,2290.699291297728
mixed_sound_129.wav,mixed_sound_129,ambulance,516.8,a459bc026e1ab7492921e5631f760d53,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_129,0.5910360217094421,0.08165564903846154,1528.0432004438405,1840.3314470610958
mixed_sound_129_1.wav,mixed_sound_129_1,ambulance,516.8,51cfa6a25c71fb8940d49f389afbc70a,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_129,0.6030965447425842,0.07021484375,1570.8219302184002,1913.128174605646
mixed_sound_12_1.wav,mixed_sound_12_1,ambulance,516.8,65274b4cec9fa2777cd4a91cab334239,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_12,0.5599225163459778,0.1063701923076923,2276.784161719875,2316.686367356696
mixed_sound_13.wav,mixed_sound_13,ambulance,516.8,ac765413248aee8fc2c0be03bef95e22,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_13,0.5097486972808838,0.1622596153846154,2771.723031055578,2482.9681209856903
mixed_sound_130.wav,mixed_sound_130,ambulance,516.8,497b9c1cdea65223cd1cd4b195456678,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_130,0.4839724600315094,0.21728515625,2960.3800261307133,2493.000643972456
mixed_sound_130_1.wav,mixed_sound_130_1,ambulance,516.8,77f4702663435242686e5cbbc5775e3b,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_130,0.5714542269706726,0.08345102163461539,1579.2403099581652,1887.2955650692206
mixed_sound_131.wav,mixed_sound_131,ambulance,516.8,e9cd0a4faa16a8539ce5029fd706f2b8,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_131,0.5972578525543213,0.07366661658653846,1561.5753501020106,1911.0717372728525
mixed_sound_131_1.wav,mixed_sound_131_1,ambulance,516.8,e494fc0d360f91b43c4294f0066fd9b7,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_131,0.5288370251655579,0.14151141826923078,2557.9760872451097,2526.3792520032166
mixed_sound_132.wav,mixed_sound_132,ambulance,516.8,f8f2d742eb9a6bafa323a94a358e68f3,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_132,0.5509734153747559,0.160302734375,2384.427769001064,2346.689915411713
mixed_sound_132_1.wav,mixed_sound_132_1,ambulance,516.8,3fc15197057d269d68e254999618d06d,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_132,0.5803540945053101,0.06416015625,1452.471945862326,1805.345089312745
mixed_sound_133.wav,mixed_sound_133,ambulance,516.8,383906b1c383e1785531beaa6c5de3ff,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_133,0.43638283014297485,0.13363506610576922,2272.7863511727573,2323.233228673589
mixed_sound_133_1.wav,mixed_sound_133_1,ambulance,516.8,20fb75583f27d2386ce07a6f50bb32c2,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_133,0.5992195010185242,0.054518479567307696,1337.5455389673198,1749.8731251981808
mixed_sound_134.wav,mixed_sound_134,ambulance,516.8,34aa7591591ed973b8191713ce0758d8,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_134,0.4989476203918457,0.12264498197115385,2534.193904172132,2600.4824324769843
mixed_sound_134_1.wav,mixed_sound_134_1,ambulance,516.8,7fc0d56029bb35afe69dd49c51374a1a,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_134,0.6006719470024109,0.06457331730769231,1405.8853479332545,1718.5682818660916
mixed_sound_135.wav,mixed_sound_135,ambulance,516.8,25df9ef2d921a8cced2cfb5bed1a1f18,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_135,0.5520931482315063,0.1111102764423077,2305.225294045433,2331.4378382827126
mixed_sound_135_1.wav,mixed_sound_135_1,ambulance,516.8,b7aa58822bd27667976f6de5b36bca40,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_135,0.5901517868041992,0.05910832331730769,1350.027257876271,1734.409176985567
mixed_sound_136.wav,mixed_sound_136,ambulance,516.8,54cfcdf438e9c7991c17f68544382e42,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_136,0.5530723929405212,0.056156099759615385,1179.8673817738706,1505.9974390928567
mixed_sound_136_1.wav,mixed_sound_136_1,ambulance,516.8,da56ccb1431e8d30cfa86a35d34a406d,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_136,0.554186999797821,0.061936598557692304,1360.9815657852214,1729.351517254916
mixed_sound_137.wav,mixed_sound_137,ambulance,516.8,ed650b57d54e93c6ca6bf1e6152bb09c,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_137,0.5460950136184692,0.061444561298076926,1254.7224312321073,1615.5121817397023
mixed_sound_137_1.wav,mixed_sound_137_1,ambulance,516.8,8e8fb9e154d4b2ae0a95a0e3772e71c4,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_137,0.4826510548591614,0.114892578125,2254.7167502057273,2309.6629496554638
mixed_sound_138.wav,mixed_sound_138,ambulance,516.8,dfb3143d6215fa6318ba8e0275b2afd7,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_138,0.4186047315597534,0.1445087139423077,2472.5401087292994,2361.658320640865
mixed_sound_138_1.wav,mixed_sound_138_1,ambulance,516.8,1c8d194a0feff7a4b07b320dcfd1e6b7,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_138,0.5645055770874023,0.08545673076923077,1949.8681942298238,2203.5203763617446
mixed_sound_139.wav,mixed_sound_139,ambulance,516.8,ce8b187c4501e680d178f704f879619d,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_139,0.5714234709739685,0.09826847956730769,2232.252649144594,2409.886463426708
mixed_sound_139_1.wav,mixed_sound_139_1,ambulance,516.8,25c496adbaf7f46a86fce66495a803ce,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_139,0.5268635749816895,0.11766451322115384,2252.45569662424,2220.3849446225795
mixed_sound_13_1.wav,mixed_sound_13_1,ambulance,516.8,519f1428c50fd3b27bc299b6b3f56d7c,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_13,0.6129191517829895,0.05516826923076923,1401.2710358283807,1813.5862769294288
mixed_sound_14.wav,mixed_sound_14,ambulance,516.8,8f92cfcb602e7cce67c8b9a17f84e47d,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_14,0.6193498969078064,0.048291015625,1280.2009995217045,1741.6997097223168
mixed_sound_140.wav,mixed_sound_140,ambulance,516.8,0df353e9a236a155995d857b9f31b6f3,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_140,0.5899713635444641,0.06083233173076923,1270.4139606762224,1616.1504554774585
mixed_sound_140_1.wav,mixed_sound_140_1,ambulance,516.8,5998cd53584a9f8ec350355ff4d5204a,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_140,0.5904937982559204,0.058680138221153845,1390.0018604984157,1764.916982073533
mixed_sound_141.wav,mixed_sound_141,ambulance,516.8,4f5a7008d1710acca6b8edc8f37e6f0c,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_141,0.5482796430587769,0.06453951322115385,1173.9980175750518,1475.2304978575492
mixed_sound_141_1.wav,mixed_sound_141_1,ambulance,516.8,340c514f7c7447abce7d8ae22f036f52,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_141,0.5853784680366516,0.06498647836538461,1412.8593794462947,1795.1131169572473
mixed_sound_142.wav,mixed_sound_142,ambulance,516.8,b2dd92f3c9d12a544955e6dd6edc3ac7,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_142,0.603142261505127,0.058236929086538464,1199.9543865295423,1532.815098882207
mixed_sound_142_1.wav,mixed_sound_142_1,ambulance,516.8,10ff3e37ee5db4a332a06907bd8b0175,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_142,0.4995570182800293,0.2124549278846154,3032.6706358729966,2504.7379234076384
mixed_sound_143.wav,mixed_sound_143,ambulance,516.8,f4e6d27db21966a81ebb3d98c9113039,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_143,0.5094382166862488,0.13087064302884616,2356.3216146389955,2294.531335999411
mixed_sound_143_1.wav,mixed_sound_143_1,ambulance,516.8,5562a9081607c802cb36c9b27f94e744,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_143,0.4727710485458374,0.08748497596153847,1959.1092290018776,2180.3527218171203
mixed_sound_144.wav,mixed_sound_144,ambulance,516.8,7d7d20cb782797606300b82f739a40f0,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_144,0.5724831223487854,0.08081430288461539,2373.2507403339323,2473.7558616841825
mixed_sound_144_1.wav,mixed_sound_144_1,ambulance,516.8,d7655e391c26ce6881d53d909bdb1dc1,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_144,0.45288464426994324,0.15514573317307692,2566.166478117096,2433.7480941035574
mixed_sound_145.wav,mixed_sound_145,ambulance,516.8,33e540ccad21561dc20572a00d8d6413,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_145,0.5714247226715088,0.058931790865384616,1178.342588185622,1530.4498497009251
mixed_sound_145_1.wav,mixed_sound_145_1,ambulance,516.8,210dfc5b9be4d134defdfd0674ccb578,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_145,0.47187745571136475,0.12666391225961537,2133.745668367192,2114.0559775337083
mixed_sound_146.wav,mixed_sound_146,ambulance,516.8,5230a2c197b1bd415966eb1ed9e4b8e5,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_146,0.5392734408378601,0.06787109375,1156.1442874010459,1480.940695742614
mixed_sound_146_1.wav,mixed_sound_146_1,ambulance,516.8,96791dad1c4b5715967dd88e5fcbb218,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_146,0.431908518075943,0.11679311899038461,2231.1788331019434,2302.790802318161
mixed_sound_147.wav,mixed_sound_147,ambulance,516.8,942b5d5cef5b211dcc5d5a616502bc85,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_147,0.5922459363937378,0.066162109375,1281.7809435771962,1566.966097816551
mixed_sound_147_1.wav,mixed_sound_147_1,ambulance,516.8,111c09aac141638fe888a545b61cbfbd,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_147,0.446178674697876,0.10249774639423077,2227.8892464951414,2355.2955029911964
mixed_sound_148.wav,mixed_sound_148,ambulance,516.8,c73ef18eb406184222bac4fa5852741e,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_148,0.6000673770904541,0.06307466947115385,1244.7123470443062,1596.56356624893
mixed_sound_148_1.wav,mixed_sound_148_1,ambulance,516.8,eefec76aa29b27b843fb9ac35045275b,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_148,0.5817731022834778,0.10413161057692308,2165.3933122203703,2244.131993885186
mixed_sound_149.wav,mixed_sound_149,ambulance,516.8,647f3d535319745dca7a0dcae0193e32,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_149,0.5018641352653503,0.11288686899038461,2550.7407043007374,2651.859569198702
mixed_sound_149_1.wav,mixed_sound_149_1,ambulance,516.8,c2c6f85370a71c82a4c7ffad81beafea,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_149,0.4137250781059265,0.08731595552884615,1543.3913997058085,1798.8542637083683
mixed_sound_14_1.wav,mixed_sound_14_1,ambulance,516.8,6fc288ba38f9e03a6ce2fb2aa3d0766f,44100,2,16,132300,3.0,True,mixed_sound_#_#,ambulance_14,0.45464080572128296,0.07955979567307692,1628.2344963215803,1955.1704346566528
mixed_sound_15.wav,mixed_sound_15,ambulance,516.8,cac298a863d81acf49243b1315fd4402,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_15,0.5780625343322754,0.05846604567307692,1287.0701800465647,1623.9497787440066
mixed_sound_150.wav,mixed_sound_150,ambulance,516.8,4e99403c220db5b4fac25ec704c59317,44100,2,16,132300,3.0,True,mixed_sound_#,ambulance_150,0.5350913405418396,0.08085561899038461,1449.1174880560948,1752.7754505823173
